Burghardt_ID,street_address,Side,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Basal Sprouts,Root Girdling,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Twig/branch Galls,Leaf Galls,SLF,Natural Enemies,Ants,Pruning,Watering,Fencing,Vehicle Damage,survey_notes,dog_poop,trash,spider_mite,foreign_embedded,Species ID Notes,Overhead Conflicts,Flatids,Whitefly,caterpillars_combined,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,temp_C,lat,long,buffer_temp_C
182392,"4617 BRIARCLIFT ROAD, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.8,6,NA,Good,2903,A,AB,33.71103009,focal,A5,>20,5,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,Absent,0 (none),17.23,3.12,54,(1) 0-1%,1 (0-1%),1 (0-1%),1,1 (healthy),None,None,None,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.608,0.12,0.272,51.36816,31.3,30.61,-0.69,0.04,28.175,7/25/2024 12:34,12.57583333,30.97580337524414,39.29940608,-76.69770352,30.9750178200858
181454,"715 DRYDEN DR, Baltimore, MD",NA,Tree Lawn,Taxodium distichum,"baldcypress, common",1,1.2,7,NA,Good,2903,A,AB,33.71103009,focal,A5,>20,6,7/25/2024,KM ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,Absent,0 (none),19.35,5.15,52,(1) 0-1%,2 (2-25%),1 (0-1%),2,2 (slightly unhealthy),None,Sticky or hardened clear/brown resin,None,Trace,None,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),old spider mite discoloration,Absent,Absent,Trace,Absent,ok,None,None,None,None,0.619,0.06,0.32,46.18945,33.57,34.29,0.72,0.18,5.14,7/25/2024 12:55,12.92888889,33.51528549194336,39.29735752,-76.69758197,33.5433175223214
31231,"325 E LANVALE ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.7,10,remove hardware,Good,2891,D,D,35.37565842,focal,D4,10,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),26.55,6.3,54,(1) 0-1%,2 (2-25%),1 (0-1%),2,1 (healthy),None,None,None,None,Trace,None,None,None,Trace,None,None,Improper (minor/branches),NA,NA,Car (off ground),lights in tree,Absent,Absent,None,Absent,ok,None,None,None,None,0.545,0.227,0.228,42.04199,33.49,35.59,2.1,0.15,5.14,7/11/2024 10:33,10.56444444,36.17485809326172,39.30889167,-76.6110821,36.1755894252232
34677,"1632 N CALVERT ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.7,10,NA,Good,2891,D,D,35.37565842,focal,D4,8,5,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),30.6,6.15,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,None,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,NA,None,None,None,0.463,0.225,0.313,41.65625,32.91,35.43,2.52,0.12,5.14,7/11/2024 10:27,10.45555556,36.45566940307617,39.30858812,-76.61369424,36.4631156921387
160173,"529 PRESSTMAN ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.8,7,NA,Good,2891,D,D,35.37565842,focal,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Mixed Use,Lawn,Alive,Absent,0 (none),15.6,4.86,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,None,Moderate,None,None,None,None,Trace,None,Trace,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.541,0.17,0.289,44.82422,30.52,30.93,0.41,0.07,5.14,7/11/2024 9:52,9.875277778,35.329017639160156,39.30698788,-76.63593639,35.371836344401
40693,"100 VIOLET HILL WHITE WAY, Baltimore, MD",NA,Tree Lawn,Betula nigra,"birch, river",1,2,8,NA,Good,2891,D,D,35.37565842,focal,D4,10,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Mixed Use,Bare ground,Alive,Present,0 (none),19.12,7.28,54,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,None,None,Improper (minor/branches),NA,NA,None,trash,Absent,Present,None,Absent,"4 trunks, 2 fused. dbh around 2 fused.",None,None,None,None,0.61,0.137,0.252,36.78223,35.27,35.51,0.24,3.86,35.032,7/11/2024 14:03,14.05666667,35.79147720336914,39.2901997,-76.62794185,35.7973600115095
118975,"101 N CAREY ST, Baltimore, MD",NA,Well/Pit,Betula nigra,"birch, river",3,1,7,NA,Good,2891,D,D,35.37565842,focal,D4,4,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Multi-family Residential,Bare ground,Alive,Present,0 (none),13.86,3.15,54,(5) 2-5%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Improper (major/trunk),NA,NA,None,NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.575,0.181,0.243,35.49023,36.51,32.07,-4.44,0.02,30.823,7/11/2024 13:22,13.3825,35.72374725341797,39.28986761,-76.63797314,35.655566079276
118985,"101 N CAREY ST, Baltimore, MD",NA,Well/Pit,Betula nigra,"birch, river",3,1,8,NA,Good,2891,D,D,35.37565842,focal,D4,4,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Multi-family Residential,Properly mulched,Alive,Absent,0 (none),11,2.45,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,NA,None,3 trunks,Absent,Absent,None,Absent,ok,None,None,None,None,0.624,0.122,0.254,33.97363,36.34,31.85,-4.49,0.06,35.253,7/11/2024 13:16,13.28111111,35.63703918457031,39.289866,-76.63805566,35.6252839224679
184161,"1530 PRESSTMAN ST, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,2.4,9,DBH at 3.5,Good,2891,D,D,35.37565842,focal,D4,10,5,7/11/2024,KM ALP SM,Sidewalk Cutout,Institutional,Properly mulched,Alive,Absent,0 (none),17.72,4.65,45,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,Moderate,Moderate,Substantive,None,None,None,None,None,Trace,Improper (major/trunk),NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.66,0.089,0.251,46.24902,30.04,26.93,-3.11,0.19,38.204,7/11/2024 9:40,9.668055556,35.103206634521484,39.30569743,-76.64326314,35.1290577479771
125221,"436 S STRICKER ST, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,2.5,10,NA,Good,2891,D,D,35.37565842,focal,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Mixed Use,Bare ground,Alive,Absent,0 (none),17.72,8.7,46,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,None,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),belt embedded in trunk. trash,Absent,Present,None,Present,2 yellowwood adjacent.  ours closest to corner,Other,Trace,None,None,0.531,0.296,0.173,39.48633,33.52,31.73,-1.79,2.83,30.868,7/11/2024 11:46,11.77444444,35.003536224365234,39.2823109,-76.64082719,34.9990971883138
169840,"1201 EUTAW PL, Baltimore, MD",NA,Open/Unrestricted,Cladrastis kentukea,yellowwood,1,3.3,6,DBH at 3,Good,2891,D,D,35.37565842,focal,D4,>20,5,7/11/2024,KM ALP SM,Median,Mixed Use,Lawn,Alive,Absent,0 (none),20.22,7.35,37,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,None,None,None,None,None,None,Trace,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.585,0.154,0.26,42.77441,32.22,34.01,1.79,0.05,32.07,7/11/2024 10:14,10.23888889,35.97592544555664,39.30326161,-76.62523586,35.9662464686802
125313,"441 S FULTON AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,2.5,8,DBH at 1,Good,2891,D,D,35.37565842,focal,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),5.81,1.15,54,(5) 2-5%,2 (2-25%),1 (0-1%),5 (all sides in sun),2 (slightly unhealthy),None,None,None,Moderate,None,None,None,None,Trace,None,None,None,NA,NA,None,trash,Absent,Present,None,Absent,"3 adjacent dogwood, ours is middle",None,None,Trace,None,0.553,0.22,0.226,34.81641,36.44,31.55,-4.89,0.39,31.785,7/11/2024 13:03,13.06166667,35.890987396240234,39.28218899,-76.64452649,35.8878784179688
125325,"1616 WILKENS AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,2.5,6,DBH at 1,Good,2891,D,D,35.37565842,focal,D4,5,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Mixed Use,Bare ground,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no dogwood near.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63174819946289,39.28339645,-76.64291998,35.6142981392997
127602,"1632 HOLLINS ST, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,2.8,8,NA,Good,2891,D,D,35.37565842,focal,D4,4,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Improperly mulched,Alive,Absent,0 (none),8.55,1.7,54,(30) 26-30%,4 (51-75%),1 (0-1%),3,3 (moderately unhealthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Improper (major/trunk),NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,Trace,Trace,None,0.638,0.165,0.197,38.97168,33.84,30.57,-3.27,0.18,38.12,7/11/2024 11:19,11.33222222,34.18107223510742,39.28745903,-76.64366574,34.1633830070496
127539,"351 S STRICKER ST, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,2.4,8,DBH at 2,Good,2891,D,D,35.37565842,back-up,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),8.82,1.85,51,(10) 6-10%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,Substantive,Trace,None,None,None,None,None,Trace,Improper (major/trunk),NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,"2 adjacent dogwood,  ours closest to alley",None,None,Trace,None,0.415,0.434,0.151,38.71777,33.98,32.33,-1.65,0.12,35.288,7/11/2024 11:57,11.96638889,35.0598258972168,39.28341857,-76.6404347,35.045773097447
159300,"2001 DRUID HILL AVE, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.2,13,NA,Good,2891,D,D,35.37565842,back-up,D4,10,5,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Present,2 (>40%),27.24,6.67,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),Round in rows (sapsucker),Sticky or hardened clear/brown resin,None,None,None,None,None,None,None,Trace,None,Improper (minor/branches),NA,NA,None,dog poop,Present,Absent,None,Absent,round lobes,None,None,Trace,None,0.636,0.173,0.192,35.80176,34.94,29.87,-5.07,0.34,35.862,7/11/2024 14:20,14.33333333,35.49848175048828,39.30762895,-76.6353054,NA
123504,"1521 MCHENRY ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.4,10,NA,Good,2891,D,D,35.37565842,focal,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Stump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.34269714355469,39.28436299,-76.64172574,35.362964630127
159291,"1801 DRUID HILL AVE, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.5,12,NA,Good,2891,D,D,35.37565842,focal,D4,8,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,2 (>40%),28.42,9.65,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,NA,None,NA,Absent,Absent,None,Absent,round lobes,Building,None,None,None,0.676,0.089,0.235,44.48047,31.61,31.25,-0.36,0.27,57.112,7/11/2024 10:01,10.025,35.80826950073242,39.30613654,-76.63325613,35.8228236607143
54500,"804 HOLLINS ST, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,2.7,20,NA,Good,2891,D,D,35.37565842,focal,D4,>20,7,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),23.03,3.88,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,None,None,None,None,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),white spots on branch,Absent,Absent,None,Absent,not round lobes,None,None,Moderate,None,0.698,0.094,0.209,34.91504,35.55,31.81,-3.74,0.09,40.001,7/11/2024 13:51,13.85861111,35.183467864990234,39.28804716,-76.62871498,35.1672611236572
164030,"1300 W NORTH AVE, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.5,10,NA,Good,2891,D,D,35.37565842,focal,D4,>20,5,7/11/2024,KM ALP SM,Sidewalk Cutout,Institutional,Lawn,Alive,Absent,0 (none),30.21,10.03,54,(1) 0-1%,3 (26-50%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,None,Moderate,Trace,Trace,None,NA,NA,Car (off ground),trash,Absent,Present,None,Absent,ok,None,None,None,None,0.396,0.453,0.151,53.98535,27.58,28.25,0.67,0.3,38.844,7/11/2024 9:21,9.364166667,35.682334899902344,39.3103311,-76.63864504,35.6602918836806
30713,"222 E LAFAYETTE AVE, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.6,10,NA,Good,2891,D,D,35.37565842,focal,D4,7,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),16.44,5.82,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,None,Trace,Trace,Moderate,Improper (minor/branches),NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,Building,None,None,None,0.588,0.184,0.228,39.99707,33.66,32.77,-0.89,0.02,31.572,7/11/2024 10:44,10.745,36.42633819580078,39.31001507,-76.61262347,36.4188842773438
117534,"1000 HOLLINS ST, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,3.3,15,NA,Good,2891,D,D,35.37565842,focal,D4,6,4,7/11/2024,KM ALP SM,Sidewalk Cutout,Mixed Use,Bare ground,Alive,Absent,0 (none),32.58,8.64,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,None,None,Trace,Trace,Healed,NA,NA,None,hard to see leaves. dog poop,Present,Absent,None,Absent,ok,None,None,None,None,0.628,0.12,0.252,35.04492,36.38,33.33,-3.05,0.32,37.89,7/11/2024 13:35,13.58333333,35.518653869628906,39.28790866,-76.63381293,35.5275323050363
131664,"513 N MOUNT ST, Baltimore, MD",NA,Open/Unrestricted,Quercus alba,"oak, white",1,1.7,10,NA,Good,2891,D,D,35.37565842,focal,D4,>20,>20,7/11/2024,KM ALP SM,Maintained Park,Maintained Park,Lawn,Alive,Absent,1 (<40%),17.5,4.78,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,Substantive,Trace,Trace,Trace,Moderate,None,NA,NA,None,lacebug moderate,Absent,Absent,None,Absent,ok,None,Trace,None,None,0.567,0.183,0.25,39.98633,33.53,34.25,0.72,0.14,36.814,7/11/2024 11:04,11.07555556,35.23102951049805,39.29480029,-76.64328244,35.211309160505
90101,"5010 LOCH RAVEN BLVD, Baltimore, MD",NA,Median/Island,Betula nigra,"birch, river",3,2,10,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Median,Single-family Residential-detached,Lawn,Alive,Present,0 (none),17.43,4.2,54,(5) 2-5%,1 (0-1%),2 (2-25%),3,1 (healthy),None,None,None,None,None,Trace,None,Trace,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),trace cicadellid,Absent,Absent,None,Absent,ok,None,None,Trace,None,0.565,0.166,0.269,43.99512,35.62,35.33,-0.29,0.04,39.722,7/15/2024 12:53,12.89805556,34.51572036743164,39.35076323,-76.59105002,34.5043563842773
90109,"5008 LOCH RAVEN BLVD, Baltimore, MD",NA,Median/Island,Betula nigra,"birch, river",3,2,10,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Median,Single-family Residential-detached,Lawn,Alive,Present,0 (none),19.53,4.51,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,Trace,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),trace leaf hopper,Absent,Absent,None,Absent,ok. 3 trunks took dbh on largest,None,None,None,Trace,0.506,0.284,0.21,44.09082,36.15,37.61,1.46,0.03,38.97,7/15/2024 12:56,12.94861111,34.51061248779297,39.35067611,-76.59108424,34.5095694405692
147701,"4200 LOCH RAVEN BLVD, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,1.4,9,NA,Good,2879,A,AB,34.64915582,back-up,A6,>20,6,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),13.75,3.56,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Moderate,Trace,None,None,None,None,Trace,None,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.426,0.324,0.25,40.33887,38.3,38.85,0.55,0.06,35.442,7/15/2024 11:10,11.17305556,35.021541595458984,39.34145219,-76.59340929,35.0003117152623
147724,"4200 LOCH RAVEN BLVD, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,1.4,9,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,6,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Mixed Use,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.99665451049805,39.34162474,-76.59335225,34.9907334645589
147729,"4216 LOCH RAVEN BLVD, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,1.5,10,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,6,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),12.02,2.86,54,(10) 6-10%,3 (26-50%),1 (0-1%),5 (all sides in sun),3 (moderately unhealthy),None,None,None,Substantive,Trace,None,None,None,None,Trace,Trace,None,NA,NA,Mower (near ground),trace weevil,Absent,Absent,None,Absent,ok,None,None,None,None,0.34,0.413,0.247,39.09473,38.02,39.45,1.43,0.02,24.552,7/15/2024 11:02,11.03611111,34.99602508544922,39.34171297,-76.59332056,34.9927825927734
148884,"1308 ARGONNE DR, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,1,4,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,14,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),13.22,3.54,21,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,None,None,None,None,None,Trace,Trace,None,NA,NA,None,"moderate pentatomid, trace leaf hopper",Absent,Absent,None,Absent,ok,None,Trace,None,Trace,0.168,0.771,0.061,42.43164,37.83,40.19,2.36,0.16,25.607,7/15/2024 10:45,10.75833333,34.58888244628906,39.33959914,-76.59444359,34.5918944222587
91633,"5315 NORTHWOOD DR, Baltimore, MD",NA,Open/Unrestricted,Cornus florida,"dogwood, flowering",1,1.4,7,DBH at 3,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Other Maintained Landscaped Area,Mixed Use,Bare ground,Alive,Present,0 (none),12.12,3.02,36,(1) 0-1%,2 (2-25%),1 (0-1%),3,2 (slightly unhealthy),None,None,None,Moderate,None,None,None,None,Trace,Substantive,Trace,None,NA,NA,Mower (near ground),powdery mildew. broken branch,Absent,Absent,None,Absent,ok,None,None,Substantive,None,0.141,0.747,0.112,43.35449,37.67,42.77,5.1,0.24,38.102,7/15/2024 13:07,13.12444444,34.34628677368164,39.35121275,-76.59268851,34.3331505911691
145385,"1554 UPSHIRE ROAD, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,1.5,8,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,3,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),19.96,4.38,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,Trace,None,None,None,None,Trace,Moderate,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,None,Moderate,0.382,0.491,0.127,53.8584,31.58,36.29,4.71,0.36,30.229,7/15/2024 9:35,9.586666667,35.30076217651367,39.33390208,-76.59228796,35.3123550415039
145445,"1547 E 36TH ST, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,1.7,10,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,3,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),16.43,4.57,54,(1) 0-1%,1 (0-1%),1 (0-1%),0 (all sides shaded),1 (healthy),None,None,None,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,Trace,Trace,0.396,0.457,0.148,58.2793,28.68,32.67,3.99,0.11,31.114,7/15/2024 9:27,9.452777778,35.25371551513672,39.33293828,-76.59240965,35.2267635890416
99168,"5315 NORTHWOOD DR, Baltimore, MD",NA,Open/Unrestricted,Liquidambar styraciflua,"sweetgum, American",1,2.6,12,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Other Maintained Landscaped Area,Mixed Use,Bare ground,Alive,Absent,1 (<40%),35.4,7.59,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),Round in rows (sapsucker),None,None,Trace,None,None,None,None,Trace,Trace,None,Healed,NA,NA,None,substantial sapsucker,Absent,Absent,None,Absent,not rotundiloba,None,Trace,Trace,Trace,0.662,0.188,0.15,37.84961,40.42,36.37,-4.05,0.48,38.961,7/15/2024 13:57,13.95861111,34.21648025512695,39.35143992,-76.59378058,34.2166154044015
148800,"1004 ARGONNE DR, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.3,7,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,12,7/15/2024,KM KTB ALP MS,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,Present,0 (none),12.86,2.35,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,None,NA,NA,Mower (near ground),center og trunk dieback,Absent,Absent,None,Absent,ok,None,Trace,None,Trace,0.644,0.122,0.234,46.5,35.97,33.89,-2.08,0.1,34.329,7/15/2024 10:10,10.18,34.552669525146484,39.34005318,-76.59958404,34.5535207475935
148754,"3902 THE ALAMEDA, Baltimore, MD",NA,Median/Island,Nyssa sylvatica,blackgum,1,1,5,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Median,Mixed Use,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,couldn't find,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.93824768066406,39.33635413,-76.59790525,34.9464487348284
101718,"5315 NORTHWOOD DR, Baltimore, MD",NA,Open/Unrestricted,Nyssa sylvatica,blackgum,1,2.5,8,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Other Maintained Landscaped Area,Mixed Use,Lawn,Alive,Absent,0 (none),13.5,6.8,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),None,Moderate,Substantive,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Mower (near ground),trace leaf hopper. trace sawfly,Absent,Absent,None,Absent,ok,None,None,None,Trace,0.438,0.392,0.17,38.08008,40.1,41.13,1.03,0.07,35.582,7/15/2024 14:09,14.15,34.28350830078125,39.35265666,-76.59615181,34.2835164751325
145503,"3915 LOCH RAVEN BLVD, Baltimore, MD",NA,Median/Island,Quercus alba,"oak, white",1,1,7,NA,Good,2879,A,AB,34.64915582,focal,A6,>20,>20,7/15/2024,KM KTB ALP MS,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),16.11,3.42,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,Trace,None,Moderate,None,None,NA,NA,None,wire fence around trunk. moderate lacebug,Absent,Absent,None,Present,ok,None,None,None,Trace,0.599,0.141,0.259,44.90625,36.63,37.87,1.24,0.38,48.163,7/15/2024 10:29,10.48416667,35.04450988769531,39.33746793,-76.59418813,35.0258271353585
