Burghardt_ID,street_address,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,long,lat,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Species ID Notes,Basal Sprouts,Root Girdling,Overhead Conflicts,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Flatids,Whitefly,Twig/branch Galls,Leaf Galls,SLF,Caterpillars,Natural Enemies,Ants,Pruning,Vehicle Damage,dog_poop,trash,spider_mite,foreign_embedded,survey_notes,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day
163657,"3919 CLOVERHILL ROAD, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,4.5,18,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,4,4,-76.619757028939503,39.336594520096199,45825,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,29.2,4.8,54,(5) 2-5%,2 (2-25%),1 (0-1%),1,1 (healthy),None,None,Moderate,None,Trace,Trace,None,None,Trace,None,None,None,Trace,None,Recent,None,Absent,Absent,None,Present,hard to see leaves,0.681,0.123,0.196,57.63379,29.81,25.19,-4.62,0.42,32.048,6/17/2025 13:57,13.95527778
164586,"200 E UNIVERSITY PKWY, Baltimore, MD",Bump Out,Acer saccharum,"maple, sugar",1,2.8,20,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,8,8,-76.614995556528399,39.330902317213997,45825,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,", weird growth pattern (cultivar?)",Absent,0 (none),Other,32.4,4.8,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,None,None,Trace,None,None,None,None,None,None,Trace,Moderate,None,None,Absent,Absent,None,Absent,lamppost overhead,0.694,0.101,0.205,62.87988,22.58,21.61,-0.97,0.06,47.212,6/17/2025 9:48,9.808333333
97186,"312 OVERHILL ROAD, Baltimore, MD",Tree Lawn,Acer saccharum,"maple, sugar",1,4.5,25,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,8,-76.628582183155501,39.340793301164403,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),None,32.8,6.1,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,None,None,None,Moderate,Trace,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,Absent,Absent,None,Absent,"trace cicadellid , pruning exudation (picture), isopod on trunk",0.727,0.1,0.174,59.83008,29.07,25.57,-3.5,0.06,35.748,6/17/2025 13:04,13.08111111
163676,"3704 SAINT PAUL ST, Baltimore, MD",Median/Island,Carpinus caroliniana,"hornbeam, American",1,2.2,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,10,-76.615343483953296,39.334521696192603,45825,MS KM SM OA,Median,Single-family Residential-detached,Improperly mulched,Alive,not sure - equal chance of either,Absent,0 (none),None,20.4,5.0999999999999996,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,Trace,None,None,None,None,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,NA,0.626,0.14,0.233,56.06934,30.83,29.43,-1.4,0.12,31.191,6/17/2025 14:50,14.84666667
49748,"4603 KERNEWAY, Baltimore, MD",Tree Lawn,Celtis laevigata,sugarberry,1,4.2,10,DBH at 3.5,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,6,-76.615106309750999,39.347101092427401,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,1 (<40%),None,26.6,8.48,42,(5) 2-5%,2 (2-25%),1 (0-1%),3,1 (healthy),None,Wet/weeping wounds (often blackened),None,Trace,None,None,None,Trace,None,None,None,Trace,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Absent,droughted/shriveled  leaves,0.632,0.161,0.207,50.0293,36.91,38.15,1.24,0.03,12.339,6/25/2025 10:14,10.24861111
49307,"4603 KERNEWAY, Baltimore, MD",Tree Lawn,Celtis laevigata,sugarberry,1,4.2,12,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,6,-76.615149092436695,39.346992465784503,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,sugarberry,Absent,0 (none),Other,31.1,8.6999999999999993,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,Trace,None,Moderate,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"overhead lampost, moderate white egg(picture)",0.588,0.106,0.306,50.73047,36.89,38.11,1.22,0.02,24.851,6/25/2025 10:21,10.36166667
144036,"4332 N CHARLES ST, Baltimore, MD",Tree Lawn,Celtis occidentalis,"hackberry, common",1,3,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,8,-76.621669237034396,39.34235213857,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Present,1 (<40%),None,38.7,9.1,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,Trace,Trace,None,Moderate,Trace,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,"trace pentatomid , trace weevil",0.682,0.098,0.22,45.86328,38.41,39.65,1.24,0.02,31.723,6/25/2025 12:43,12.71805556
163035,"3805 N CHARLES ST, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,1.1,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,12,13,-76.617344712366403,39.335771784557203,45825,MS KM SM OA,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,ok,Absent,0 (none),None,10.4,2.2999999999999998,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,Honeydew/sooty mold,None,None,Moderate,None,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,trace cicada damage,0.615,0.137,0.247,57.29004,29.7,24.67,-5.03,0.06,33.591,6/17/2025 14:13,14.22527778
92889,"215 RIDGEMEDE ROAD, Baltimore, MD",Median/Island,Cercis canadensis,"redbud, eastern",1,1,3,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.624689881103507,39.339051799180503,45825,MS KM SM OA,Median,Single-family Residential-attached,Properly mulched,Stump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150500,"4402 EASTWAY, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",1,1,7,DBH at 1,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,4,-76.611699488866094,39.343550466723102,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),None,18,6.57,12,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,None,None,None,Trace,None,Trace,Trace,Trace,None,Trace,Trace,Trace,Moderate,Healed,Car (off ground),Absent,Absent,None,Absent,bird nest,0.616,0.128,0.255,47.68652,37.22,35.59,-1.63,0.04,33.977,6/25/2025 10:46,10.7725
147980,"101 STRATFORD ROAD, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",2,4,15,NA,Good,2877,A,AB,34.1545390900805,Backup,A1,>20,>20,-76.616395450673906,39.339828569099303,45833,MS KM SM,Other Maintained Landscaped Area,Single-family Residential-detached,Bare ground,Alive,ok,Absent,0 (none),None,18.3,5.15,54,(1) 0-1%,2 (2-25%),1 (0-1%),1,1 (healthy),None,None,None,None,None,Trace,None,Trace,None,None,Trace,None,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,"trace membracid, trace barklice",0.655,0.118,0.227,49.03613,38.26,37.49,-0.77,0.1,35.463,6/25/2025 12:06,12.11
97915,"401 SOMERSET ROAD, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,2,12,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,7,-76.630214664259498,39.341780024771502,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,23.9,5.7,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,Moderate,Trace,Trace,None,None,Trace,None,None,None,Car (off ground),Absent,Absent,None,Absent,"collembolla,  acanaloniidae, red mites trace, cicada damage",0.685,0.064,0.252,61.65039,27.31,24.33,-2.98,0.02,50.341,6/17/2025 12:48,12.81555556
105108,"208 SAINT DUNSTANS ROAD, Baltimore, MD",Open/Unrestricted,Gleditsia triacanthos,honeylocust,1,2.6,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.618563689196193,39.359413412850401,45833,MS KM SM,Front Yard,Single-family Residential-detached,Properly mulched,Alive,ok,Absent,0 (none),None,38.2,10.19,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,Trace,None,None,Trace,None,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,NA,0.676,0.075,0.249,54.50586,33.11,32.71,-0.4,0.03,31.369,6/25/2025 9:06,9.116388889
48356,"104 HOMELAND AVE, Baltimore, MD",Open/Unrestricted,Magnolia grandiflora,"magnolia, southern",1,2.2,8,DBH at 4,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.623375145993194,39.353659787956197,45833,MS KM SM,Other Maintained Landscaped Area,Institutional,Improperly mulched,Alive,ok,Absent,0 (none),NA,11.5,2.2000000000000002,48,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,"trace cicadellid, trace acanaloniidae, trace barklice",0.634,0.138,0.229,50.67676,35.6,34.99,-0.61,0.17,67.586,6/25/2025 9:36,9.610277778
56332,"14 SAINT GEORGES ROAD, Baltimore, MD",Open/Unrestricted,Magnolia grandiflora,"magnolia, southern",1,3,10,DBH at 1,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.627674009059902,39.364320565384403,45833,MS KM SM,Front Yard,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),Other,26.5,8.5500000000000007,12,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,Trace,None,Trace,Trace,None,None,Absent,Absent,None,Absent,"lampost overhead, trace cicadellid",0.612,0.096,0.292,60.34961,30.82,29.01,-1.81,0.31,46.329,6/25/2025 8:52,8.880277778
47269,"102 HOMELAND AVE, Baltimore, MD",Open/Unrestricted,Magnolia virginiana,"magnolia, sweetbay",2,4,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.6232899520421,39.353494962955999,45833,MS KM SM,Other Maintained Landscaped Area,Institutional,Improperly mulched,Alive,ok,Absent,0 (none),None,16.3,2.68,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),Other (take picture/add notes),Fungus growing on/out of wood (not nearby),Moderate,Substantive,None,None,Trace,None,None,None,Moderate,Trace,None,Trace,None,None,Absent,Absent,None,Absent,"trace acanaloniidae, trace miridae",0.613,0.231,0.156,50.91895,36.47,39.25,2.78,0.02,37.384,6/25/2025 9:47,9.794166667
105056,"5300 PURLINGTON WAY, Baltimore, MD",Tree Lawn,Magnolia virginiana,"magnolia, sweetbay",4,4,20,DBH at 1,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,>20,-76.618165345119706,39.359232198014503,45833,MS KM SM,Other Maintained Landscaped Area,Single-family Residential-detached,Improperly mulched,Alive,ok,Absent,0 (none),None,27.6,4.75,12,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Trace,None,None,None,None,None,None,Trace,Moderate,Trace,Trace,Healed,None,Absent,Absent,None,Absent,NA,0.315,0.59,0.095,54.87012,34.59,36.47,1.88,0.02,6.97,6/25/2025 9:19,9.3175
192697,"4420 LINKWOOD ROAD, Baltimore, MD",Natural Area,Magnolia virginiana,NA,2,0.5,3,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,NA,NA,-76.625580060877695,39.342161117270798,45825,MS KM SM OA,Maintained Park,Maintained Park,NA,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145688,"4415 GREENWAY, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,2.1,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,5,-76.620937807163401,39.3430554895358,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Improperly mulched,Alive,ok,Absent,0 (none),None,27.6,6.9,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,Trace,None,None,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,trace weevil,0.67,0.132,0.198,44.42188,38.66,35.39,-3.27,0.1,44.51,6/25/2025 12:34,12.56805556
148109,"4014 GREENWAY, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,2.6,12,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,4,-76.615087152479404,39.339304239599997,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,ok,Absent,0 (none),None,25,5.58,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),Round in rows (sapsucker),None,None,Moderate,Trace,None,None,None,None,Moderate,None,None,Moderate,Trace,Improper (major/trunk),Car (off ground),Absent,Absent,None,Absent,"trace lacebug, trace barklice",0.625,0.146,0.229,46.13477,37.44,35.85,-1.59,0.1,39.517,6/25/2025 11:56,11.93972222
173036,"107 SAINT MARTINS ROAD, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,2.7,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,10,-76.613725375849995,39.334480514366902,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),None,35.2,8.6999999999999993,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),Round in rows (sapsucker),Other (take picture/add notes),None,None,Trace,None,None,None,Moderate,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"red mites trace,trace barklice, fuzzy white exhudation",0.62,0.121,0.259,61.92383,29.14,24.19,-4.95,0.8,45.675,6/17/2025 11:34,11.5775
26430,"606 W 40TH ST, Baltimore, MD",Tree Lawn,Quercus phellos,"oak, willow",1,3.5,13,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,15,-76.6269275038768,39.337351407080597,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),None,31.5,7.9,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),None,None,None,Moderate,None,None,None,None,Trace,None,Trace,Trace,None,Healed,Car (off ground),Absent,Present,None,Absent,"isopods on trunk, psycodid fly, cicada damage, trace red mites",0.666,0.1,0.234,58.87305,28.8,28.63,-0.17,0.06,36.228,6/17/2025 13:42,13.71027778
180609,"3429 GUILFORD TERR, Baltimore, MD",Tree Lawn,Quercus phellos,"oak, willow",1,1,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,4,4,-76.612615014968995,39.330773204743302,45825,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,27.9,3.6,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Trace,None,None,None,None,None,None,None,Trace,Trace,Healed,None,Absent,Absent,None,Absent,NA,0.575,0.201,0.224,69.14551,26.64,27.03,0.39,0.03,15.473,6/17/2025 10:23,10.39194444
172464,"224 E 39TH ST, Baltimore, MD",Tree Lawn,Quercus phellos,"oak, willow",1,3.1,18,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,16,-76.611165870607806,39.336365168818702,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,1 (<40%),None,38,8.3000000000000007,54,(1) 0-1%,2 (2-25%),1 (0-1%),2,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,Moderate,Trace,None,Recent,None,Absent,Absent,None,Absent,"bark lice, trace acanaloniidae",0.635,0.128,0.237,65.12012,28.13,28.71,0.58,0.04,34.561,6/17/2025 11:04,11.07722222
172567,"3812 FENCHURCH ROAD, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,3.8,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,8,-76.612038029638398,39.336169675146003,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,ok,Absent,0 (none),None,33.9,10.4,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Honeydew/sooty mold,None,None,Trace,Moderate,None,None,None,Trace,Trace,Trace,Moderate,None,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"trace cicada damage, trace membracid, trace cicadellid",0.659,0.093,0.248,66.75586,28.47,23.95,-4.52,0.06,39.135,6/17/2025 10:54,10.90111111
180556,"234 HOMEWOOD TERR, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,4.2,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,3,-76.612698488111107,39.330896579782703,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Herbaceous,Alive,some leaves look pin oak,Absent,1 (<40%),None,35.9,8.5,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,Moderate,Trace,Trace,None,None,None,None,None,Trace,Trace,Moderate,Healed,Mower (near ground),Absent,Absent,None,Absent,"large decorative stones, mid trunk car damage",0.714,0.116,0.169,65.68164,26.66,23.05,-3.61,0.02,46.186,6/17/2025 10:12,10.20722222
166043,"228 HOMEWOOD TERR, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,3.6,15,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,3,3,-76.612993399559798,39.331045541478701,45825,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,39.8,7.2,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,Trace,Present,red isopod nymphs? on trunk,0.633,0.19,0.178,62.52832,25.55,24.03,-1.52,0.08,41.593,6/17/2025 10:01,10.02666667
144113,"4307 N CHARLES ST, Baltimore, MD",Tree Lawn,Tilia americana,"linden, American",1,4.8,12,NA,Good,2877,A,AB,34.1545390900805,Backup,A1,>20,8,-76.620803122322897,39.3407959752317,45833,MS KM SM,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,"33% americana, <1 cordata",Absent,0 (none),None,27.9,6.87,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,Trace,None,Trace,Trace,None,Trace,None,None,None,None,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Absent,epicormic shoots,0.645,0.116,0.238,45.22754,38.54,35.51,-3.03,0.02,39.186,6/25/2025 12:24,12.4125
173009,"3802 FENCHURCH ROAD, Baltimore, MD",Tree Lawn,Tilia americana,"linden, American",1,1,8,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,8,-76.611961741068896,39.334756978692901,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Properly mulched,Alive,ok,Present,0 (none),None,17.1,3.1,54,(5) 2-5%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Moderate,Trace,None,Moderate,None,None,None,None,Moderate,Trace,Improper (major/trunk),NA,Absent,Absent,None,Absent,"trace cicadellid, weed cloth, red flea beetle? cicada damage",0.667,0.083,0.251,64.42578,27.94,25.09,-2.85,0.02,44.961,6/17/2025 11:20,11.33527778
180526,"311 SOUTHWAY, Baltimore, MD",Tree Lawn,Tilia americana,"linden, American",1,1.1,10,NA,Good,2877,A,AB,34.1545390900805,Focal,A1,>20,3,-76.611206765889193,39.330966793051502,45825,MS KM SM OA,Sidewalk Planting Strip,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,23.7,6.2,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Substantive,None,Trace,Trace,None,Trace,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Absent,"trace cicadellid, red flea beetle? powdery mildew, moderate cicada damage",0.628,0.089,0.283,69.57129,26.92,23.53,-3.39,0.03,44.036,6/17/2025 10:35,10.595
30880,"1101 N CALVERT ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,3.9,20,NA,Good,7274,D,D,36.2718316425431,Focal,D8,4,4,-76.613174243085794,39.302835257514602,45834,MS KM SM OA,Sidewalk Cutout,Mixed Use,Herbaceous,Unknown,now sweetbay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31509,"224 E EAGER ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,4.2,30,NA,Good,7274,D,D,36.2718316425431,Focal,D8,5,5,-76.611953268169202,39.3012302709203,45840,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,cultivar,Absent,0 (none),None,29.9,6.77,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,Trace,Trace,None,None,None,None,None,Moderate,None,Trace,Moderate,None,Car (off ground),Absent,Absent,None,Absent,NA,0.712,0.11,0.178,60.85645,29.04,27.21,-1.83,0.13,30.565,7/2/2025 10:24,10.41361111
30853,"104 E BIDDLE ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.6,25,remove vines,Good,7274,D,D,36.2718316425431,Focal,D8,7,4,-76.6133794386419,39.303675636271002,45834,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Other,30.5,5.8,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),None,None,None,Moderate,None,None,None,None,None,None,None,Trace,Trace,None,Car (off ground),Present,Present,None,Absent,"overhead sign, hard to see leaves",0.721,0.09,0.19,50.56543,34.8,32.33,-2.47,0.26,46.225,6/26/2025 9:12,9.205
35815,"810 PARK AVE, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,4.8,20,NA,Good,7274,D,D,36.2718316425431,Focal,D8,5,4,-76.618583665481594,39.299123178666399,45834,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Unknown,new tree osage orange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36770,"5 W MOUNT VERNON PL, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,4.2,20,NA,Good,7274,D,D,36.2718316425431,Focal,D8,5,4,-76.616194738563095,39.297286470545501,45834,MS KM SM OA,Sidewalk Cutout,Mixed Use,Bare ground,Alive,ok,Absent,0 (none),None,19.9,4.67,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,3 (moderately unhealthy),None,None,Moderate,Substantive,None,None,None,None,None,None,None,None,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,knife slashes,0.71,0.113,0.176,46.31445,36.67,34.25,-2.42,0.11,40.656,6/26/2025 11:08,11.14555556
35766,"815 PARK AVE, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,1.6,10,NA,Good,7274,D,D,36.2718316425431,Backup,D8,5,4,-76.6184267816881,39.299069606539099,45840,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,13.7,1.83,54,(15) 11-15%,1 (0-1%),1 (0-1%),4,2 (slightly unhealthy),Pencil-width round (Cerambicid),None,None,Moderate,Trace,Moderate,None,None,None,None,None,None,Moderate,Trace,Improper (minor/branches),None,Absent,Present,None,Absent,NA,0.696,0.108,0.196,50.89062,32.53,33.97,1.44,0.02,45.778,7/2/2025 13:16,13.28083333
35865,"712 CATHEDRAL ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,2.2,8,NA,Good,7274,D,D,36.2718316425431,Focal,D8,8,5,-76.617284530687996,39.298474141267398,45834,MS KM SM OA,Sidewalk Cutout,Multi-family Residential,Herbaceous,Alive,"47% caroliniana, no other guesses",Absent,0 (none),None,17.4,3.33,54,(1) 0-1%,2 (2-25%),2 (2-25%),4,1 (healthy),None,None,None,Trace,None,None,None,Trace,None,None,None,None,Trace,Trace,Healed,Car (off ground),Absent,Present,None,Absent,NA,0.605,0.196,0.199,47.18066,35.99,37.77,1.78,0.03,42.58,6/26/2025 10:45,10.75
38039,"505 PARK AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,2,7,NA,Good,7274,D,D,36.2718316425431,Focal,D8,4,4,-76.618041175444901,39.295586227248599,45834,MS KM SM OA,Sidewalk Cutout,Mixed Use,Bare ground,Alive,46% caroliniana,Absent,0 (none),Building,17.1,3.6,39,(15) 11-15%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,Trace,Moderate,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),Car (off ground),Present,Present,None,Absent,"cicada damage, red mites",0.682,0.141,0.177,39.42285,39.12,40.47,1.35,0.02,35.986,6/26/2025 12:40,12.6825
